episodeIndex,reason,totalReward,validPlacements,invalidPlacements,stepCount,stepScale,wLE,wCGS,wSS,supportRatioMin
336,failed,-1.245512,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
337,completed,0.128560,5,28,5,0.182742,0.742738,0.290437,0.137391,0.801201
338,completed,1.201424,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
339,failed,-1.543115,1,24,1,0.182742,0.742738,0.290437,0.137391,0.801201
340,failed,-1.532140,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
341,failed,-1.317855,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
342,completed,0.882583,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
343,failed,-1.448956,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
344,failed,-1.388636,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
345,completed,1.155558,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
346,completed,1.005977,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
347,failed,-1.882645,1,31,1,0.182742,0.742738,0.290437,0.137391,0.801201
348,completed,0.861387,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
349,failed,-1.326914,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
350,failed,-1.416469,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
351,failed,-1.507170,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
352,failed,-1.407923,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
353,failed,-1.136960,4,23,4,0.182742,0.742738,0.290437,0.137391,0.801201
354,failed,-1.395248,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
355,completed,1.098651,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
356,failed,-1.479613,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
357,completed,0.655298,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
358,failed,-1.438939,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
359,failed,-1.645266,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
360,completed,0.306187,5,27,5,0.182742,0.742738,0.290437,0.137391,0.801201
361,failed,-1.198973,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
362,failed,-1.536762,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
363,completed,0.899125,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
364,failed,-1.273467,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
365,failed,-1.189791,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
366,completed,1.199625,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
367,failed,-1.444139,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
368,failed,-2.255700,3,44,3,0.182742,0.742738,0.290437,0.137391,0.801201
369,failed,-1.681165,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
370,failed,-1.568192,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
371,completed,1.102738,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
372,failed,-2.183461,3,42,3,0.182742,0.742738,0.290437,0.137391,0.801201
373,completed,0.894136,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
374,failed,-1.487383,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
375,failed,-1.422663,4,30,4,0.182742,0.742738,0.290437,0.137391,0.801201
376,failed,-1.528232,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
377,failed,-1.704590,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
378,failed,-1.954598,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
379,completed,1.047653,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
380,failed,-1.810037,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
381,failed,-1.369568,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
382,failed,-1.367661,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
383,failed,-1.369176,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
384,failed,-1.846572,2,33,2,0.182742,0.742738,0.290437,0.137391,0.801201
385,failed,-1.744174,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
386,completed,1.031277,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
387,failed,-1.788177,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
388,failed,-1.448197,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
389,completed,1.339026,4,2,4,0.182742,0.742738,0.290437,0.137391,0.801201
390,completed,0.846552,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
391,completed,0.664834,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
392,failed,-1.443175,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
393,completed,0.839486,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
394,completed,1.059990,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
395,completed,1.179549,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
396,failed,-2.262062,3,44,3,0.182742,0.742738,0.290437,0.137391,0.801201
397,failed,-1.274118,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
398,failed,-1.427117,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
399,completed,1.122086,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
400,failed,-2.396773,4,49,4,0.182742,0.742738,0.290437,0.137391,0.801201
401,completed,0.934052,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
402,completed,0.658228,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
403,completed,0.439027,3,19,3,0.182742,0.742738,0.290437,0.137391,0.801201
404,failed,-1.729413,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
405,completed,1.172211,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
406,completed,0.928674,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
407,failed,-1.613274,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
408,completed,1.194352,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
409,completed,0.550329,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
410,failed,-1.966478,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
411,failed,-1.531537,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
412,failed,-1.353774,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
413,completed,0.511383,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
414,failed,-1.401756,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
415,failed,-1.505823,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
416,completed,0.596647,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
417,failed,-1.618690,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
418,completed,1.030605,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
419,failed,-1.358693,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
420,failed,-1.653762,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
421,completed,0.745849,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
422,failed,-1.473655,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
423,completed,0.079234,4,30,4,0.182742,0.742738,0.290437,0.137391,0.801201
424,failed,-1.624700,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
425,completed,0.649357,5,20,5,0.182742,0.742738,0.290437,0.137391,0.801201
426,failed,-1.307836,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
427,completed,1.129781,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
428,completed,1.203642,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
429,completed,0.887906,5,13,5,0.182742,0.742738,0.290437,0.137391,0.801201
430,completed,0.781440,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
431,failed,-2.249890,3,44,3,0.182742,0.742738,0.290437,0.137391,0.801201
432,completed,0.985483,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
433,completed,0.392569,3,19,3,0.182742,0.742738,0.290437,0.137391,0.801201
434,failed,-1.460015,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
435,failed,-1.890559,4,39,4,0.182742,0.742738,0.290437,0.137391,0.801201
436,completed,1.257830,5,8,5,0.182742,0.742738,0.290437,0.137391,0.801201
437,failed,-1.448510,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
438,failed,-1.410832,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
439,completed,0.943043,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
440,completed,0.930333,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
441,failed,-1.161637,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
442,completed,0.851384,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
443,completed,0.787213,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
444,failed,-1.432645,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
445,completed,0.939143,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
446,completed,0.377187,3,17,3,0.182742,0.742738,0.290437,0.137391,0.801201
447,failed,-1.397873,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
448,completed,1.242835,4,1,4,0.182742,0.742738,0.290437,0.137391,0.801201
449,failed,-1.930854,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
450,failed,-1.413348,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
451,completed,0.729776,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
452,completed,1.159998,5,5,5,0.182742,0.742738,0.290437,0.137391,0.801201
453,completed,1.171339,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
454,failed,-1.477740,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
455,failed,-1.937461,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
456,failed,-1.482420,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
457,completed,-0.442828,5,41,5,0.182742,0.742738,0.290437,0.137391,0.801201
458,completed,1.015453,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
459,completed,0.302832,5,26,5,0.182742,0.742738,0.290437,0.137391,0.801201
460,failed,-1.339609,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
461,failed,-1.386155,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
462,completed,-0.023289,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
463,failed,-1.548097,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
464,failed,-1.371274,4,28,4,0.182742,0.742738,0.290437,0.137391,0.801201
465,failed,-1.949860,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
466,failed,-1.129254,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
467,failed,-1.124257,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
468,completed,1.186137,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
469,failed,-1.792719,2,32,2,0.182742,0.742738,0.290437,0.137391,0.801201
470,completed,1.138490,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
471,failed,-1.209747,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
472,failed,-1.122631,3,20,3,0.182742,0.742738,0.290437,0.137391,0.801201
473,completed,0.915795,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
474,failed,-1.485500,1,23,1,0.182742,0.742738,0.290437,0.137391,0.801201
475,failed,-1.541721,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
476,completed,0.710931,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
477,failed,-1.532962,1,24,1,0.182742,0.742738,0.290437,0.137391,0.801201
478,failed,-1.195511,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
479,failed,-1.262327,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
480,failed,-1.251506,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
481,failed,-1.332645,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
482,completed,1.182855,4,5,4,0.182742,0.742738,0.290437,0.137391,0.801201
483,failed,-1.364059,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
484,completed,-0.139294,4,36,4,0.182742,0.742738,0.290437,0.137391,0.801201
485,failed,-1.246538,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
486,completed,0.420395,4,22,4,0.182742,0.742738,0.290437,0.137391,0.801201
487,failed,-1.326558,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
488,completed,1.043238,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
489,completed,0.616500,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
490,failed,-2.125036,3,41,3,0.182742,0.742738,0.290437,0.137391,0.801201
491,completed,0.889974,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
492,completed,1.206843,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
493,completed,0.838334,5,14,5,0.182742,0.742738,0.290437,0.137391,0.801201
494,completed,0.898302,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
495,completed,0.774554,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
496,completed,1.143872,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
497,completed,1.021164,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
498,completed,1.131232,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
499,failed,-1.288660,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
500,completed,1.259564,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
501,completed,0.725981,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
502,completed,1.451222,5,2,5,0.182742,0.742738,0.290437,0.137391,0.801201
503,completed,1.228490,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
504,completed,0.680348,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
505,failed,-1.396922,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
506,failed,-1.256104,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
507,failed,-1.305277,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
508,failed,-1.517563,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
509,completed,0.912616,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
510,completed,0.757133,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
511,failed,-1.412150,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
512,completed,0.673989,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
513,completed,1.399746,4,0,4,0.182742,0.742738,0.290437,0.137391,0.801201
514,completed,0.339585,5,24,5,0.182742,0.742738,0.290437,0.137391,0.801201
515,completed,0.975911,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
516,completed,1.153217,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
517,failed,-1.702092,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
518,failed,-1.225265,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
519,completed,0.928732,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
520,completed,0.994810,5,9,5,0.182742,0.742738,0.290437,0.137391,0.801201
521,completed,0.964831,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
522,completed,0.765051,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
523,failed,-1.474759,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
524,failed,-1.389060,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
525,completed,1.170561,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
526,completed,1.216646,5,4,5,0.182742,0.742738,0.290437,0.137391,0.801201
527,failed,-1.717926,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
528,completed,1.090070,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
529,completed,0.561187,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
530,failed,-1.243645,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
531,completed,0.430215,5,23,5,0.182742,0.742738,0.290437,0.137391,0.801201
532,completed,0.371879,5,23,5,0.182742,0.742738,0.290437,0.137391,0.801201
533,completed,0.485215,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
534,completed,0.816288,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
535,failed,-1.711219,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
536,failed,-1.578831,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
537,failed,-1.302296,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
538,completed,0.412451,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
539,completed,1.121586,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
540,completed,1.267506,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
541,failed,-2.066973,3,40,3,0.182742,0.742738,0.290437,0.137391,0.801201
542,completed,1.342220,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
543,failed,-1.244882,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
544,failed,-1.339171,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
545,failed,-1.271089,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
546,failed,-1.556036,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
547,failed,-1.682718,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
548,failed,-1.636974,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
549,failed,-1.222935,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
550,failed,-1.340850,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
551,failed,-1.343432,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
552,failed,-1.499578,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
553,failed,-2.143811,3,42,3,0.182742,0.742738,0.290437,0.137391,0.801201
554,completed,1.194643,5,6,5,0.182742,0.742738,0.290437,0.137391,0.801201
555,completed,0.609489,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
556,completed,0.033469,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
557,completed,1.211843,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
558,failed,-1.283470,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
559,failed,-1.596066,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
560,failed,-1.463557,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
561,failed,-1.550390,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
562,failed,-2.116732,4,43,4,0.182742,0.742738,0.290437,0.137391,0.801201
563,failed,-1.454978,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
564,completed,1.322647,4,1,4,0.182742,0.742738,0.290437,0.137391,0.801201
565,completed,1.180978,5,6,5,0.182742,0.742738,0.290437,0.137391,0.801201
566,completed,0.260707,5,23,5,0.182742,0.742738,0.290437,0.137391,0.801201
567,completed,0.304242,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
568,completed,0.636594,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
569,completed,1.184205,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
570,failed,-1.256747,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
571,failed,-1.305464,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
572,failed,-1.660959,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
573,failed,-1.461577,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
574,failed,-1.701679,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
575,failed,-1.471693,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
576,failed,-1.287621,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
577,failed,-1.395970,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
578,failed,-1.656863,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
579,completed,0.231763,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
580,failed,-1.485939,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
581,failed,-1.555874,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
582,completed,0.706543,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
583,failed,-1.532645,1,24,1,0.182742,0.742738,0.290437,0.137391,0.801201
584,failed,-1.486762,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
585,failed,-1.878164,3,36,3,0.182742,0.742738,0.290437,0.137391,0.801201
586,failed,-2.269254,4,46,4,0.182742,0.742738,0.290437,0.137391,0.801201
587,completed,0.302932,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
588,failed,-1.193384,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
589,completed,0.728383,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
590,completed,1.250340,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
591,completed,0.696527,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
592,completed,0.092593,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
593,failed,-2.283837,4,47,4,0.182742,0.742738,0.290437,0.137391,0.801201
594,failed,-1.524852,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
595,failed,-2.007172,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
596,completed,0.882205,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
597,failed,-1.928527,3,37,3,0.182742,0.742738,0.290437,0.137391,0.801201
598,completed,1.212469,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
599,failed,-1.419871,4,29,4,0.182742,0.742738,0.290437,0.137391,0.801201
600,failed,-1.180813,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
601,completed,0.938703,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
602,failed,-1.671627,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
603,completed,1.116302,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
604,failed,-1.465366,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
605,failed,-1.227759,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
606,failed,-1.297961,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
607,failed,-1.438853,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
608,completed,-0.087499,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
609,failed,-1.484503,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
610,completed,1.025484,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
